"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM"
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Tripneustes";"depressus";"Tripneustes depressus";NA;36;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Phataria";"unifascialis";"Phataria unifascialis";NA;4;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;2;"Tripneustes";"depressus";"Tripneustes depressus";NA;23;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Phataria";"unifascialis";"Phataria unifascialis";NA;10;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Tripneustes";"depressus";"Tripneustes depressus";NA;8;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Centrostephanus";"coronatus";"Centrostephanus coronatus";NA;7;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;3;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Pharia";"pyramidata";"Pharia pyramidata";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Phataria";"unifascialis";"Phataria unifascialis";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Tripneustes";"depressus";"Tripneustes depressus";NA;20;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Pharia";"pyramidata";"Pharia pyramidata";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Phataria";"unifascialis";"Phataria unifascialis";NA;3;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Tripneustes";"depressus";"Tripneustes depressus";NA;15;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Centrostephanus";"coronatus";"Centrostephanus coronatus";NA;3;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;3;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Phataria";"unifascialis";"Phataria unifascialis";NA;6;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;5;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Tripneustes";"depressus";"Tripneustes depressus";NA;5;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Phataria";"unifascialis";"Phataria unifascialis";NA;6;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;10;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Tripneustes";"depressus";"Tripneustes depressus";NA;14;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Centrostephanus";"coronatus";"Centrostephanus coronatus";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Chama";"spp";"Chama spp";NA;3;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Phataria";"unifascialis";"Phataria unifascialis";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;2;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Tripneustes";"depressus";"Tripneustes depressus";NA;27;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Centrostephanus";"coronatus";"Centrostephanus coronatus";NA;4;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"La Ensenada 03/11/2013 Delgado, Samuel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Chama";"spp";"Chama spp";NA;5;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Nidorellia";"armata";"Nidorellia armata";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;3;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;11;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 1";1;1;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;3;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Tripneustes";"depressus";"Tripneustes depressus";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;11;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 2";1;2;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;6;"Tripneustes";"depressus";"Tripneustes depressus";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;4;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Heliaster";"kubiniji";"Heliaster kubiniji";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Tripneustes";"depressus";"Tripneustes depressus";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Octopus";"spp";"Octopus spp";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 3";1;3;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;7;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;8;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Tripneustes";"depressus";"Tripneustes depressus";NA;2;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Asteropsis";"carinifera";"Asteropsis carinifera";NA;1;"invert";NA
"La Ensenada 03/11/2013 Jarillo, Miguel 1 4";1;4;"03/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Jarillo, Miguel";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;2;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Nidorellia";"armata";"Nidorellia armata";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;5;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Otros";"pepinos";"Otros pepinos";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Nidorellia";"armata";"Nidorellia armata";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;5;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;2;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;4;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 1";1;1;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;1;"Tripneustes";"depressus";"Tripneustes depressus";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;3;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"La Ensenada 02/11/2013 Suarez, Alvin 1 2";1;2;"02/11/2013";NA;"La Ensenada";NA;NA;NA;NA;NA;NA;"Suarez, Alvin";NA;NA;NA;NA;NA;NA;2;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;6;"invert";NA
